Frame	Candidate	Score
4	(0.217, 0.111, 0.16, 0.179, 0.539)	-1080.4901048
4	(0.146, 0.143, 0.348, 0.162, 0.115)	-1105.43929
4	(0.119, 0.114, 0.197, 0.114)	-1016.76798789
4	(0.109, 0.108, 0.113, 0.325, 0.535)	-1104.17307723
4	(0.217, 0.111, 0.16, 0.092, 0.161)	-1249.30228327
4	(0.117, 0.207, 0.18, 0.095, 0.285)	-1181.28311066
4	(0.109, 0.218, 0.113, 0.286, 0.428)	-1047.13550494
4	(0.21, 0.188, 0.194, 0.094, 0.191)	-1124.20508474
4	(0.104, 0.212, 0.084, 0.161, 0.55)	-1067.42252939
4	(0.107, 0.207, 0.288, 0.194, 0.094)	-1161.63498614
4	(0.133, 0.245, 0.119, 0.348)	-753.284832434
4	(0.119, 0.146, 0.196, 0.234, 0.141)	-1138.32837554
4	(0.104, 0.217, 0.475, 0.088, 0.084)	-1137.52377493
4	(0.117, 0.207, 0.089, 0.188, 0.376)	-1092.65690321
4	(0.089, 0.215, 0.113, 0.122)	-1030.28956932
4	(0.119, 0.212, 0.111)	-1111.15980937
4	(0.286, 0.215, 0.325, 0.218, 0.459)	-1035.1640916
4	(0.089, 0.304, 0.108, 0.218)	-841.279629494
4	(0.31, 0.18, 0.095, 0.285, 0.467)	-1033.37833858
4	(0.28, 0.089, 0.304, 0.113, 0.245)	-1079.20060706
4	(0.179, 0.088, 0.092)	-1479.74870865
4	(0.109, 0.218, 0.122, 0.231, 0.286)	-1094.90810508
4	(0.212, 0.084, 0.088)	-1452.28041947
4	(0.119, 0.212, 0.084, 0.161)	-979.119705512
4	(0.188, 0.194, 0.126, 0.219, 0.382)	-1073.32104009
4	(0.28, 0.109, 0.196, 0.531, 0.122)	-1073.38046892
4	(0.179, 0.088, 0.092, 0.24, 0.335)	-1083.93285709
4	(0.119, 0.146, 0.133, 0.28, 0.119)	-1193.53907805
4	(0.215, 0.113, 0.245, 0.459, 0.196)	-1067.95556958
4	(0.212, 0.084, 0.161, 0.103, 0.649)	-1084.75717245
4	(0.196, 0.109, 0.215, 0.231)	-730.143405688
4	(0.146, 0.114, 0.197, 0.115)	-996.895418695
4	(0.215, 0.108, 0.218, 0.325, 0.428)	-1057.61548019
4	(0.119, 0.143, 0.252, 0.141, 0.326)	-1082.77294232
4	(0.23, 0.114, 0.245, 0.133, 0.252)	-1098.80836829
4	(0.104, 0.283, 0.088, 0.092, 0.103)	-1369.5635836
4	(0.272, 0.109, 0.089, 0.531)	-649.482741556
4	(0.304, 0.113, 0.122, 0.428)	-628.963306663
4	(0.114, 0.119, 0.194, 0.101, 0.088)	-1398.65020054
4	(0.119, 0.39, 0.088, 0.092)	-907.009108948
4	(0.119, 0.23, 0.197, 0.088)	-928.685512382
4	(0.286, 0.113, 0.218, 0.109, 0.567)	-1044.53608574
4	(0.089, 0.326, 0.286, 0.113, 0.218)	-1083.32593579
4	(0.089, 0.28, 0.272)	-785.36907393
4	(0.101, 0.188, 0.095, 0.191)	-969.845261412
4	(0.215, 0.231, 0.337, 0.272, 0.326)	-1057.41308333
4	(0.107, 0.18, 0.103, 0.094, 0.285)	-1234.3099278
4	(0.119, 0.217, 0.265, 0.16)	-800.40820616
4	(0.318, 0.16, 0.092, 0.103, 0.539)	-1078.89375412
4	(0.119, 0.23, 0.119, 0.088, 0.114)	-1381.11478644
4	(0.119, 0.104, 0.179, 0.084)	-1124.09970677
4	(0.272, 0.196, 0.412)	-534.496146305
4	(0.188, 0.089, 0.207, 0.382, 0.191)	-1080.87371366
4	(0.28, 0.109, 0.108, 0.113)	-1132.4087955
4	(0.119, 0.283, 0.088, 0.179, 0.335)	-1108.07755136
4	(0.143, 0.133, 0.141, 0.36, 0.114)	-1099.2799903
4	(0.104, 0.111, 0.24, 0.092, 0.088)	-1388.57349934
4	(0.119, 0.146, 0.196, 0.234)	-799.325163786
4	(0.272, 0.109, 0.215, 0.231, 0.123)	-1082.04722566
4	(0.109, 0.196, 0.412, 0.122)	-739.899691585
4	(0.28, 0.215, 0.231, 0.123, 0.654)	-1035.32090815
4	(0.117, 0.392, 0.095, 0.18)	-845.077847251
4	(0.272, 0.108)	-1440.25901314
4	(0.143, 0.23, 0.197, 0.088, 0.194)	-1203.68304267
4	(0.101, 0.288, 0.194, 0.126, 0.219)	-1175.16304016
4	(0.119, 0.114, 0.197)	-1135.61275657
4	(0.28, 0.109, 0.108, 0.113, 0.412)	-1081.13307654
4	(0.109, 0.218, 0.245)	-857.223658797
4	(0.119, 0.143, 0.133, 0.234)	-913.424357661
4	(0.179, 0.161, 0.103, 0.179, 0.368)	-1101.45663583
4	(0.143, 0.133, 0.245, 0.232, 0.119)	-1115.16129888
4	(0.143, 0.196, 0.119, 0.088)	-1040.59200635
4	(0.215, 0.108, 0.196, 0.412, 0.245)	-1081.53302758
4	(0.101, 0.107, 0.089, 0.194, 0.094)	-1437.54081813
4	(0.179, 0.084, 0.24, 0.438, 0.368)	-1053.88568452
4	(0.104, 0.217, 0.475, 0.092)	-755.596106238
4	(0.119, 0.146, 0.133, 0.141, 0.341)	-1100.34111592
4	(0.117, 0.21, 0.188, 0.194, 0.126)	-1215.6465745
4	(0.188, 0.095, 0.103, 0.126, 0.394)	-1097.27905141
4	(0.188, 0.095, 0.18, 0.31, 0.117)	-1105.93597159
4	(0.089, 0.109, 0.108, 0.113)	-1261.55228715
4	(0.117, 0.207, 0.089, 0.194)	-939.364130728
0	(0.27, 0.133)	-973.988037751
1	(0.27, 0.133)	-883.231069375
4	(0.119, 0.318, 0.16, 0.092, 0.335)	-1110.94107788
3	(0.27, 0.133)	-1380.29858525
4	(0.27, 0.133)	-1372.61880583
4	(0.107, 0.18, 0.095, 0.288, 0.567)	-1032.22214088
4	(0.119, 0.212, 0.111, 0.265, 0.092)	-1234.92307125
4	(0.179, 0.161, 0.092, 0.368, 0.539)	-1063.73221467
4	(0.117, 0.31, 0.18, 0.095, 0.188)	-1288.71179489
4	(0.304, 0.108, 0.218, 0.122)	-989.725344144
4	(0.089, 0.109, 0.218, 0.113, 0.231)	-1187.12531805
4	(0.21, 0.107, 0.207, 0.382, 0.095)	-1080.23520916
2	(0.27, 0.133)	-1078.04197933
4	(0.28, 0.089, 0.304, 0.231, 0.337)	-1039.51054025
4	(0.28, 0.215, 0.108, 0.337, 0.122)	-1071.94128735
4	(0.143, 0.146, 0.245, 0.234, 0.119)	-1116.38783124
4	(0.089, 0.326, 0.286, 0.231, 0.337)	-1071.70583447
4	(0.212, 0.16, 0.088, 0.259, 0.435)	-1064.05855741
4	(0.119, 0.212, 0.084, 0.179, 0.265)	-1201.69309219
4	(0.146, 0.133, 0.234)	-968.200211315
4	(0.188, 0.095)	-1775.63805444
4	(0.101, 0.117, 0.31, 0.28, 0.103)	-1132.39874185
4	(0.101, 0.288, 0.089, 0.31, 0.675)	-1018.51397918
4	(0.146, 0.119, 0.273, 0.141, 0.341)	-1082.18185665
4	(0.133, 0.245, 0.114, 0.197, 0.114)	-1277.33287542
4	(0.089, 0.304, 0.113, 0.245, 0.459)	-1055.20497024
4	(0.114, 0.196, 0.143, 0.273, 0.326)	-1064.75015385
4	(0.133, 0.141, 0.341, 0.114)	-754.545327973
4	(0.143, 0.273, 0.245, 0.114)	-820.393981376
4	(0.304, 0.215, 0.109, 0.337, 0.123)	-1070.72309627
4	(0.104, 0.111, 0.16, 0.092)	-1154.69843255
4	(0.23, 0.119, 0.162, 0.115, 0.215)	-1127.0226531
4	(0.23, 0.114, 0.146)	-1176.65958255
4	(0.304, 0.108, 0.109, 0.444, 0.122)	-1076.41104776
4	(0.207, 0.089, 0.194, 0.094, 0.191)	-1184.25725761
4	(0.119, 0.143, 0.133, 0.234, 0.119)	-1220.44403803
4	(0.089, 0.215, 0.231, 0.122)	-886.241891348
4	(0.117, 0.31, 0.089, 0.188, 0.376)	-1070.83872194
4	(0.146, 0.143, 0.273, 0.234, 0.197)	-1076.43668036
4	(0.28, 0.089, 0.304, 0.108, 0.218)	-1079.57758652
4	(0.089, 0.326, 0.325, 0.218)	-698.582790398
4	(0.101, 0.21, 0.392, 0.089)	-780.37152491
4	(0.117, 0.31, 0.089, 0.095, 0.103)	-1331.66989748
4	(0.304, 0.108, 0.109, 0.325, 0.325)	-1072.81892564
4	(0.286, 0.113, 0.218, 0.196, 0.531)	-1018.33820095
4	(0.133, 0.234, 0.197, 0.114, 0.101)	-1285.25730934
4	(0.304, 0.113, 0.122, 0.123, 0.459)	-1073.03170493
4	(0.117, 0.21, 0.188, 0.194, 0.103)	-1223.75599077
4	(0.104, 0.179, 0.084, 0.16, 0.475)	-1083.28779398
4	(0.109, 0.108, 0.286, 0.428, 0.122)	-1123.62131776
4	(0.114, 0.196, 0.143, 0.38, 0.141)	-1077.29715604
4	(0.146, 0.143, 0.273, 0.28, 0.088)	-1086.7954457
4	(0.143, 0.119, 0.114, 0.119, 0.162)	-1337.00493585
4	(0.188, 0.194, 0.103, 0.191, 0.567)	-1048.4433897
4	(0.146, 0.143, 0.348, 0.119, 0.279)	-1070.78588013
0	(0.144, 0.135)	-1328.5811877
4	(0.111, 0.212, 0.283, 0.259, 0.179)	-1076.99421729
4	(0.119, 0.273, 0.133, 0.252)	-814.021555482
2	(0.144, 0.135)	-1426.42063965
4	(0.144, 0.135)	-1677.97727377
3	(0.144, 0.135)	-1544.22687733
4	(0.146, 0.143, 0.348, 0.162)	-693.745327967
4	(0.146, 0.232, 0.162, 0.115, 0.114)	-1235.74808976
4	(0.143, 0.133, 0.234, 0.197, 0.088)	-1178.32683827
4	(0.143, 0.23, 0.197, 0.088, 0.232)	-1189.27441349
4	(0.318, 0.084, 0.179, 0.335, 0.103)	-1076.5364013
4	(0.207, 0.18)	-1406.22126542
4	(0.119, 0.114, 0.197, 0.115, 0.162)	-1255.59898109
4	(0.318, 0.111, 0.265, 0.179)	-757.454562787
1	(0.144, 0.135)	-1151.24180588
4	(0.104, 0.212, 0.084, 0.161, 0.092)	-1386.0611424
4	(0.104, 0.179, 0.088, 0.179, 0.103)	-1385.08971961
4	(0.104, 0.119, 0.39, 0.088, 0.092)	-1203.03074062
4	(0.101, 0.107, 0.28, 0.094, 0.099)	-1331.60353562
4	(0.117, 0.207, 0.107, 0.281, 0.191)	-1157.7495536
4	(0.119, 0.114, 0.197, 0.088, 0.28)	-1155.73792749
4	(0.089, 0.196, 0.218)	-954.577152121
4	(0.104, 0.217, 0.39)	-761.125845852
4	(0.107, 0.089, 0.095, 0.191, 0.567)	-1111.47283266
4	(0.217, 0.111, 0.084, 0.259, 0.179)	-1117.2903868
4	(0.179, 0.161, 0.103, 0.179, 0.475)	-1087.27251018
4	(0.217, 0.179, 0.088, 0.16)	-974.085281842
4	(0.215, 0.231, 0.122, 0.245)	-671.477732213
4	(0.217, 0.104, 0.368, 0.092, 0.103)	-1110.36718013
4	(0.28, 0.109, 0.218, 0.245, 0.654)	-1038.97372333
4	(0.28, 0.215, 0.108, 0.196, 0.412)	-1077.82870502
4	(0.101, 0.188, 0.095, 0.18, 0.368)	-1085.80867559
4	(0.119, 0.146, 0.252, 0.341)	-639.585124396
4	(0.089, 0.196, 0.272, 0.286, 0.113)	-1080.90596589
4	(0.179, 0.161, 0.103, 0.335, 0.16)	-1141.57610043
4	(0.31, 0.089, 0.095, 0.219, 0.099)	-1343.0645003
4	(0.286, 0.113, 0.122, 0.337, 0.459)	-1073.67701963
4	(0.119, 0.212, 0.111, 0.179, 0.088)	-1333.73771404
4	(0.117, 0.392, 0.095, 0.191, 0.094)	-1293.71883102
4	(0.188, 0.095, 0.18, 0.31, 0.675)	-1026.73524336
4	(0.188, 0.194, 0.126, 0.219)	-756.564344211
4	(0.217, 0.104, 0.368, 0.092, 0.161)	-1109.60890123
4	(0.179, 0.088, 0.16, 0.318, 0.55)	-1018.81219646
4	(0.23, 0.114, 0.146, 0.133)	-1033.09236112
4	(0.104, 0.212, 0.24, 0.161, 0.259)	-1077.80698514
4	(0.089, 0.109, 0.218, 0.245, 0.535)	-1059.65125453
4	(0.143, 0.273, 0.245, 0.309, 0.114)	-1134.85928684
4	(0.146, 0.133, 0.141, 0.341, 0.23)	-1075.82200892
4	(0.119, 0.114, 0.196, 0.133, 0.326)	-1108.27487659
4	(0.318, 0.084, 0.161, 0.335, 0.265)	-1072.31713311
4	(0.207, 0.18, 0.103, 0.094)	-1052.29767362
4	(0.272, 0.109, 0.325, 0.113, 0.231)	-1078.95351963
4	(0.23, 0.114, 0.245, 0.28, 0.162)	-1090.36408111
4	(0.109, 0.196, 0.326)	-805.946954614
4	(0.107, 0.207, 0.117, 0.392, 0.095)	-1124.34135398
4	(0.117, 0.101, 0.188)	-1194.54686056
4	(0.143, 0.119, 0.114, 0.234, 0.326)	-1081.80416324
4	(0.133, 0.245, 0.232, 0.162)	-814.110995125
4	(0.179, 0.088, 0.179, 0.103, 0.55)	-1089.11977345
4	(0.101, 0.188, 0.194, 0.094)	-970.441733103
4	(0.104, 0.217, 0.318, 0.084, 0.088)	-1238.00092001
4	(0.101, 0.207, 0.089, 0.285)	-865.885406035
4	(0.146, 0.119, 0.23, 0.197, 0.114)	-1177.57020265
4	(0.217, 0.104, 0.212, 0.24, 0.103)	-1112.20280765
4	(0.104, 0.217, 0.318, 0.24, 0.103)	-1086.49917078
4	(0.089, 0.28, 0.272, 0.218, 0.245)	-1079.25506329
4	(0.109, 0.218, 0.245, 0.535)	-606.687437406
4	(0.179, 0.088, 0.179, 0.539, 0.438)	-1079.98823668
4	(0.31, 0.089, 0.194, 0.126)	-1044.78276149
4	(0.21, 0.188, 0.089, 0.207)	-843.516950532
4	(0.217, 0.111, 0.212, 0.368, 0.179)	-1081.61873352
4	(0.28, 0.089, 0.412, 0.122, 0.123)	-1078.72511915
4	(0.212, 0.16, 0.092, 0.335, 0.435)	-1059.19748083
4	(0.109, 0.218, 0.113, 0.304, 0.654)	-1017.1816577
4	(0.23, 0.196, 0.146)	-985.601260761
4	(0.21, 0.101, 0.288, 0.194, 0.094)	-1115.74652155
4	(0.146, 0.143, 0.23, 0.234)	-725.201988554
4	(0.143, 0.119, 0.232, 0.119, 0.197)	-1171.22343998
4	(0.104, 0.119, 0.318, 0.084, 0.161)	-1183.24099671
4	(0.104, 0.217, 0.475, 0.092, 0.24)	-1071.94283729
4	(0.146, 0.119, 0.348, 0.119, 0.234)	-1085.61030767
4	(0.196, 0.109, 0.28, 0.325, 0.122)	-1077.70665825
4	(0.196, 0.108, 0.113, 0.245, 0.567)	-1040.27126117
4	(0.119, 0.273, 0.133, 0.291, 0.162)	-1137.08725076
4	(0.146, 0.232, 0.119, 0.234, 0.326)	-1095.3955752
4	(0.286, 0.108, 0.109, 0.325)	-766.035338191
4	(0.101, 0.207, 0.18, 0.191, 0.094)	-1253.67930585
4	(0.104, 0.111, 0.24, 0.161, 0.39)	-1125.68916265
4	(0.089, 0.28, 0.272, 0.337, 0.122)	-1084.10929037
4	(0.133, 0.141, 0.341, 0.119, 0.194)	-1087.15717401
4	(0.318, 0.084, 0.179, 0.104)	-1105.94151662
4	(0.318, 0.111, 0.265, 0.092, 0.103)	-1209.86826301
4	(0.207, 0.18, 0.103)	-1128.66995847
4	(0.109, 0.108, 0.231, 0.428, 0.535)	-1053.51882759
4	(0.23, 0.114, 0.232, 0.088)	-957.877385546
4	(0.23, 0.196, 0.133, 0.28)	-652.397963842
4	(0.114, 0.197)	-1496.3006525
4	(0.188, 0.194, 0.094, 0.191)	-860.003979484
4	(0.188, 0.089, 0.28, 0.094, 0.099)	-1205.24794992
4	(0.31, 0.107)	-1334.21855745
4	(0.119, 0.146, 0.196)	-1055.51066052
4	(0.119, 0.318, 0.16, 0.092, 0.161)	-1296.77877919
4	(0.104, 0.217, 0.39, 0.084, 0.16)	-1123.81486404
4	(0.111, 0.084, 0.088, 0.092)	-1409.81184122
4	(0.119, 0.273, 0.141, 0.365, 0.162)	-1089.30311015
4	(0.207, 0.089, 0.188, 0.376)	-642.790897809
4	(0.089, 0.196, 0.218, 0.245, 0.535)	-1044.22192232
4	(0.119, 0.273, 0.234, 0.119, 0.088)	-1277.90399949
4	(0.31, 0.18, 0.095, 0.285, 0.099)	-1090.91648844
4	(0.217, 0.104, 0.368, 0.088, 0.259)	-1076.00714706
4	(0.146, 0.119, 0.348, 0.088, 0.114)	-1176.82578033
4	(0.217, 0.179, 0.088, 0.179, 0.103)	-1211.45848168
4	(0.23, 0.196, 0.133, 0.141)	-868.459364494
4	(0.101, 0.207, 0.089, 0.285, 0.094)	-1252.41344092
4	(0.101, 0.107, 0.18, 0.103, 0.126)	-1394.97435695
4	(0.101, 0.107, 0.28)	-983.856139805
4	(0.104, 0.179, 0.088, 0.179)	-1006.13868197
4	(0.188, 0.095, 0.191, 0.094)	-1053.81659163
4	(0.143, 0.273, 0.234, 0.119, 0.162)	-1204.00653797
4	(0.119, 0.114, 0.197, 0.088)	-1062.08640002
4	(0.107, 0.18, 0.095, 0.288, 0.117)	-1221.79805117
4	(0.31, 0.089, 0.188, 0.281)	-746.522139183
4	(0.215, 0.231, 0.337, 0.272, 0.535)	-1041.39724971
4	(0.133, 0.141, 0.365, 0.162, 0.167)	-1097.49318647
4	(0.104, 0.212, 0.24)	-875.571023406
4	(0.21, 0.101, 0.288, 0.194, 0.103)	-1115.41148274
4	(0.146, 0.143, 0.23, 0.197)	-771.87417223
2	(0.149, 0.132)	-1419.69609525
3	(0.149, 0.132)	-1540.61085387
4	(0.149, 0.132)	-1679.00254474
4	(0.101, 0.117, 0.392, 0.194, 0.126)	-1153.44184708
1	(0.149, 0.132)	-1145.24799803
4	(0.272, 0.109, 0.215, 0.304, 0.531)	-1015.73166273
0	(0.149, 0.132)	-1320.58262041
4	(0.215, 0.108, 0.272, 0.428)	-609.874636275
4	(0.23, 0.119, 0.162, 0.101, 0.114)	-1297.08613513
4	(0.212, 0.111, 0.217)	-1014.68601386
4	(0.107, 0.207, 0.382, 0.095, 0.194)	-1090.02117506
4	(0.089, 0.196, 0.108, 0.113, 0.245)	-1264.04359413
4	(0.119, 0.146, 0.252, 0.365, 0.119)	-1081.32880269
4	(0.215, 0.108, 0.272, 0.326)	-625.954383133
4	(0.107, 0.18, 0.095, 0.288)	-880.808559379
4	(0.146, 0.196, 0.197, 0.115, 0.162)	-1195.45649446
4	(0.212, 0.111, 0.217, 0.55, 0.161)	-1072.28252615
4	(0.212, 0.084, 0.088, 0.179, 0.103)	-1392.1268656
4	(0.119, 0.23, 0.197, 0.115, 0.162)	-1233.99188097
4	(0.101, 0.21, 0.392, 0.194, 0.126)	-1090.74855962
4	(0.089, 0.28, 0.325, 0.113, 0.231)	-1097.27313955
4	(0.31, 0.089, 0.194, 0.103)	-1076.52612622
4	(0.212, 0.16, 0.092, 0.103, 0.435)	-1119.331234
4	(0.207, 0.107, 0.188, 0.194, 0.094)	-1166.51116953
4	(0.23, 0.196)	-1304.10742986
4	(0.119, 0.273, 0.234, 0.196, 0.359)	-1079.03517696
4	(0.188, 0.194, 0.126, 0.099, 0.191)	-1172.57695558
4	(0.207, 0.107, 0.21)	-1042.60579522
4	(0.31, 0.107, 0.188, 0.285, 0.191)	-1074.46883146
4	(0.146, 0.133, 0.273, 0.348, 0.119)	-1077.67234866
4	(0.146, 0.114, 0.197, 0.115, 0.167)	-1214.61092704
4	(0.215, 0.231, 0.123, 0.459)	-641.537150849
4	(0.146, 0.232, 0.162, 0.115, 0.215)	-1191.2835202
4	(0.207, 0.107, 0.188, 0.095, 0.103)	-1309.75591816
4	(0.318, 0.084, 0.179, 0.335)	-686.025771881
4	(0.119, 0.283, 0.161, 0.103, 0.335)	-1127.30284433
4	(0.117, 0.207)	-1449.61167676
4	(0.31, 0.18, 0.103, 0.194, 0.188)	-1087.09344968
4	(0.119, 0.114, 0.196, 0.133)	-988.355416959
4	(0.318, 0.111, 0.265, 0.179, 0.103)	-1094.55587674
4	(0.318, 0.16, 0.088, 0.161, 0.103)	-1333.56138512
4	(0.101, 0.288, 0.089, 0.28, 0.126)	-1247.71289546
4	(0.107, 0.089, 0.095, 0.191, 0.099)	-1441.72469587
4	(0.23, 0.119, 0.088, 0.115, 0.178)	-1296.028564
4	(0.104, 0.119, 0.39, 0.084, 0.335)	-1105.43007207
4	(0.089, 0.215, 0.231, 0.337, 0.459)	-1052.45830498
4	(0.304, 0.215, 0.109, 0.337, 0.428)	-1045.92949707
4	(0.119, 0.318, 0.111, 0.179, 0.088)	-1295.77072441
4	(0.104, 0.212, 0.16, 0.092, 0.161)	-1314.82248538
4	(0.304, 0.113, 0.245, 0.123, 0.337)	-1069.92946448
4	(0.179, 0.161, 0.103, 0.539, 0.368)	-1089.10872048
4	(0.117, 0.101, 0.188, 0.194, 0.126)	-1243.81874857
4	(0.117, 0.101, 0.281, 0.095, 0.089)	-1327.43695397
4	(0.111, 0.212, 0.119)	-1103.71606095
4	(0.21, 0.107, 0.207, 0.288)	-662.420555056
4	(0.119, 0.273, 0.141)	-931.722885293
4	(0.179, 0.088, 0.179, 0.103)	-1073.02041842
4	(0.196, 0.218, 0.113, 0.215)	-741.789784401
4	(0.179, 0.161, 0.103, 0.539)	-672.795215782
4	(0.119, 0.212, 0.16, 0.179)	-895.851080942
4	(0.119, 0.39, 0.088, 0.179, 0.103)	-1292.13447245
4	(0.143, 0.273, 0.245, 0.232, 0.119)	-1150.48336134
4	(0.107, 0.18, 0.103, 0.194, 0.285)	-1129.53315016
4	(0.304, 0.113, 0.218, 0.272, 0.535)	-1043.05475469
4	(0.119, 0.23, 0.196)	-901.14818829
4	(0.196, 0.109, 0.28, 0.286, 0.231)	-1079.503105
4	(0.143, 0.196, 0.197)	-926.665396749
4	(0.117, 0.392, 0.188, 0.376, 0.094)	-1057.55865897
4	(0.286, 0.215, 0.089, 0.412, 0.218)	-1066.03100761
4	(0.133, 0.245, 0.114)	-1010.65916706
4	(0.109, 0.108, 0.113, 0.245, 0.654)	-1068.00746626
4	(0.119, 0.273, 0.133, 0.196, 0.279)	-1116.36713189
4	(0.207, 0.18, 0.191, 0.094)	-883.276269604
4	(0.215, 0.231, 0.123, 0.245, 0.412)	-1054.07832667
4	(0.104, 0.111, 0.084, 0.259, 0.103)	-1313.32352121
4	(0.217, 0.111, 0.084, 0.088, 0.179)	-1380.28524972
4	(0.215, 0.113, 0.122, 0.123, 0.459)	-1088.73218948
4	(0.21, 0.101, 0.288, 0.194)	-680.345823758
4	(0.133, 0.141, 0.36, 0.114, 0.119)	-1138.36716786
4	(0.31, 0.107, 0.101, 0.288, 0.194)	-1074.43432765
4	(0.21, 0.101, 0.288, 0.089, 0.18)	-1118.17475557
4	(0.217, 0.111, 0.084, 0.259, 0.539)	-1038.7081576
4	(0.104, 0.111, 0.084, 0.161, 0.55)	-1116.48010885
4	(0.119, 0.212, 0.084, 0.088, 0.265)	-1269.45453956
4	(0.111, 0.084, 0.259, 0.103, 0.092)	-1373.27265408
4	(0.304, 0.108, 0.272, 0.28, 0.567)	-990.314637122
4	(0.146, 0.232, 0.088, 0.197)	-852.510734394
4	(0.207, 0.089, 0.194, 0.103, 0.219)	-1145.52019107
4	(0.272, 0.108, 0.113, 0.245)	-910.819233336
4	(0.119, 0.23, 0.196, 0.252, 0.383)	-1044.19211133
4	(0.272, 0.108, 0.231, 0.122, 0.412)	-1057.25094181
4	(0.119, 0.232, 0.119, 0.197, 0.115)	-1283.37069013
4	(0.215, 0.113, 0.245, 0.535)	-603.431669298
4	(0.146, 0.143, 0.273, 0.141)	-792.119283065
4	(0.104, 0.217, 0.318)	-810.629151419
4	(0.146, 0.119, 0.348, 0.119)	-740.370758862
4	(0.215, 0.108, 0.196, 0.326, 0.325)	-1076.65851831
4	(0.23, 0.119, 0.194, 0.101, 0.088)	-1286.99428056
4	(0.143, 0.273)	-1198.11055894
4	(0.31, 0.18, 0.095, 0.285)	-739.365778161
4	(0.143, 0.273, 0.141, 0.36, 0.232)	-1075.15285921
4	(0.117, 0.101, 0.281, 0.18, 0.368)	-1124.97384819
4	(0.104, 0.217, 0.318, 0.084, 0.259)	-1081.87861855
4	(0.207, 0.18, 0.191, 0.099, 0.485)	-1052.81482808
4	(0.089, 0.109, 0.272, 0.428, 0.122)	-1146.89016809
4	(0.188, 0.095, 0.103, 0.126, 0.099)	-1466.42340151
4	(0.196, 0.108, 0.231)	-995.114722195
4	(0.146, 0.196, 0.197, 0.114)	-857.026305925
4	(0.146, 0.133)	-1683.35817917
4	(0.207, 0.18, 0.191, 0.099)	-872.34829099
4	(0.212, 0.16, 0.092, 0.103, 0.259)	-1148.82209678
4	(0.179, 0.088, 0.092, 0.438, 0.539)	-1083.70316892
4	(0.133, 0.245, 0.232, 0.088, 0.115)	-1257.47361519
4	(0.119, 0.23, 0.196, 0.252, 0.141)	-1166.5476386
4	(0.119, 0.104, 0.179, 0.161, 0.103)	-1314.80962228
4	(0.215, 0.113, 0.122, 0.337, 0.459)	-1049.18024006
4	(0.119, 0.212, 0.16)	-995.827564173
0	(0.144, 0.139)	-1313.41562543
1	(0.144, 0.139)	-1139.72981268
2	(0.144, 0.139)	-1412.92977169
3	(0.144, 0.139)	-1535.02801337
4	(0.117, 0.31, 0.107, 0.281)	-813.020742882
4	(0.144, 0.139)	-1662.19582522
4	(0.133, 0.141, 0.365, 0.088, 0.115)	-1172.47001444
4	(0.089, 0.215, 0.108, 0.272, 0.428)	-1055.29217404
4	(0.133, 0.234, 0.197, 0.115, 0.162)	-1220.10274119
4	(0.31, 0.089, 0.188, 0.101, 0.382)	-1076.31229471
4	(0.143, 0.119, 0.114, 0.234, 0.141)	-1204.02598698
4	(0.28, 0.089, 0.196, 0.218, 0.122)	-1109.76180887
4	(0.215, 0.113)	-1609.53524789
4	(0.188, 0.089, 0.28, 0.126, 0.219)	-1091.40740952
4	(0.21, 0.107, 0.207, 0.288, 0.194)	-1075.8852563
4	(0.119, 0.146, 0.133, 0.234)	-908.554884171
4	(0.272, 0.109, 0.325, 0.245, 0.353)	-1028.02143445
4	(0.109, 0.108, 0.113, 0.245, 0.123)	-1265.36149337
4	(0.107, 0.207, 0.382, 0.103)	-767.415647552
4	(0.217, 0.179, 0.088, 0.16, 0.24)	-1111.43843882
4	(0.089, 0.304, 0.113, 0.245, 0.535)	-1042.03479621
4	(0.272, 0.196, 0.304, 0.113, 0.245)	-1074.51952978
4	(0.146, 0.232, 0.119, 0.234)	-769.6496501
4	(0.119, 0.232, 0.119)	-1044.99650612
4	(0.089, 0.28, 0.286, 0.108)	-843.717638548
4	(0.114, 0.197, 0.088, 0.194)	-953.178276666
4	(0.217, 0.111, 0.212)	-1024.61345081
4	(0.31, 0.107, 0.281, 0.103, 0.126)	-1130.72843896
4	(0.31, 0.089, 0.194, 0.126, 0.485)	-1051.92502527
4	(0.143, 0.23, 0.114, 0.232)	-867.584056959
4	(0.133, 0.141, 0.365, 0.162, 0.101)	-1108.90825368
4	(0.21, 0.188, 0.089, 0.18)	-901.31177672
4	(0.318, 0.111, 0.179, 0.161)	-989.461278524
4	(0.119, 0.146, 0.196, 0.234, 0.326)	-1079.55677415
4	(0.089, 0.196, 0.218, 0.113, 0.231)	-1157.45457441
4	(0.179, 0.084, 0.24, 0.438)	-616.014316297
4	(0.089, 0.304, 0.108, 0.272, 0.428)	-1053.59876967
4	(0.119, 0.283, 0.084, 0.16)	-936.652319543
4	(0.117, 0.31, 0.089)	-971.795994579
4	(0.23, 0.114)	-1551.69898374
4	(0.143, 0.146, 0.232, 0.088, 0.115)	-1244.70919535
4	(0.089, 0.109)	-1921.08494072
4	(0.111, 0.084, 0.161, 0.092)	-1202.29042727
4	(0.089, 0.196, 0.108, 0.113)	-1081.11210507
4	(0.23, 0.119, 0.162, 0.167)	-919.069196855
